word_id,word,document_frequency,idf,total_occurrences,avg_tf,avg_tfidf,max_tf,max_tfidf,documents_with_word_ratio
181,reject,3,5.382198850528739,3,0.0034482758620689655,0.0008680459823942317,1,0.3215642186352028,0.0034482758620689655
1407,internet,2,5.66988092298052,2,0.0022988505747126436,0.0008657015587888407,1,0.3774288246877241,0.0022988505747126436
858,sack,1,6.075346031088684,2,0.0022988505747126436,0.000865246851346682,2,0.7527647606716134,0.0011494252873563218
475,attacked,2,5.66988092298052,2,0.0022988505747126436,0.0008636765335223185,1,0.43673053744258744,0.0022988505747126436
1739,play,2,5.66988092298052,3,0.0034482758620689655,0.000862423082387805,2,0.46884847807481617,0.0022988505747126436
1460,huge,2,5.66988092298052,2,0.0022988505747126436,0.0008615670689636014,1,0.4901559578440517,0.0022988505747126436
2387,member,2,5.66988092298052,2,0.0022988505747126436,0.0008612633534967534,1,0.4551669747706223,0.0022988505747126436
1443,skin,2,5.66988092298052,2,0.0022988505747126436,0.0008603406733980192,1,0.44292933287676284,0.0022988505747126436
2128,tribute,2,5.66988092298052,2,0.0022988505747126436,0.0008602535777901402,1,0.45307157139442256,0.0022988505747126436
601,companies,2,5.66988092298052,2,0.0022988505747126436,0.0008586590896126631,1,0.437540580322019,0.0022988505747126436
1257,eddie,2,5.66988092298052,2,0.0022988505747126436,0.0008580823277086637,1,0.38786421449384484,0.0022988505747126436
1258,redmayne,2,5.66988092298052,2,0.0022988505747126436,0.0008580823277086637,1,0.38786421449384484,0.0022988505747126436
3494,alleged,2,5.66988092298052,2,0.0022988505747126436,0.0008570170062198015,1,0.40802004232628675,0.0022988505747126436
1813,cuckoo,1,6.075346031088684,3,0.0034482758620689655,0.000856210934143916,3,0.7449035127052069,0.0011494252873563218
809,created,3,5.382198850528739,3,0.0034482758620689655,0.0008539614830058801,1,0.2624030462754827,0.0034482758620689655
411,conflict,2,5.66988092298052,2,0.0022988505747126436,0.0008530043499088562,1,0.3940339518667002,0.0022988505747126436
3588,joining,2,5.66988092298052,2,0.0022988505747126436,0.0008510023409499656,1,0.45891560901373263,0.0022988505747126436
2565,basket,2,5.66988092298052,2,0.0022988505747126436,0.0008498037749746209,1,0.44369069010864265,0.0022988505747126436
2162,finished,2,5.66988092298052,2,0.0022988505747126436,0.0008491166495029285,1,0.37652763513924925,0.0022988505747126436
2696,haha,2,5.66988092298052,2,0.0022988505747126436,0.0008424767006685942,1,0.38311205882440585,0.0022988505747126436
1791,anything,2,5.66988092298052,2,0.0022988505747126436,0.0008410064477865157,1,0.3884535631534015,0.0022988505747126436
2031,14,2,5.66988092298052,2,0.0022988505747126436,0.0008403649807087846,1,0.49847397167882346,0.0022988505747126436
57,vanessa,2,5.66988092298052,2,0.0022988505747126436,0.0008397874101879588,1,0.36828639174623323,0.0022988505747126436
53,hudgens,2,5.66988092298052,2,0.0022988505747126436,0.0008397874101879588,1,0.36828639174623323,0.0022988505747126436
2481,resist,2,5.66988092298052,2,0.0022988505747126436,0.0008393039885169903,1,0.37931831138619115,0.0022988505747126436
3574,taiwan,1,6.075346031088684,2,0.0022988505747126436,0.0008389930447631933,2,0.7299239489439782,0.0011494252873563218
1823,pressure,2,5.66988092298052,2,0.0022988505747126436,0.0008356309453320313,1,0.422216020532926,0.0022988505747126436
3230,brought,2,5.66988092298052,2,0.0022988505747126436,0.000835093766668584,1,0.4157660787507372,0.0022988505747126436
146,within,2,5.66988092298052,3,0.0034482758620689655,0.000834486446175926,2,0.4411227738318799,0.0022988505747126436
482,odessa,2,5.66988092298052,2,0.0022988505747126436,0.0008320535037518045,1,0.3655143654877293,0.0022988505747126436
2080,luke,2,5.66988092298052,2,0.0022988505747126436,0.0008315615249144612,1,0.4260748371726013,0.0022988505747126436
1559,sell,2,5.66988092298052,2,0.0022988505747126436,0.0008304056904497117,1,0.4102960214338173,0.0022988505747126436
1428,official,2,5.66988092298052,2,0.0022988505747126436,0.0008301491940804797,1,0.3936910412902084,0.0022988505747126436
1361,photos,2,5.66988092298052,2,0.0022988505747126436,0.0008262044385545528,1,0.4304847765736776,0.0022988505747126436
3616,reading,2,5.66988092298052,2,0.0022988505747126436,0.0008209421000324337,1,0.3725764502059861,0.0022988505747126436
2259,foundation,2,5.66988092298052,2,0.0022988505747126436,0.00082087100595526,1,0.36040516740290773,0.0022988505747126436
1733,coach,2,5.66988092298052,2,0.0022988505747126436,0.0008202315750395922,1,0.45748579309565957,0.0022988505747126436
2175,went,3,5.382198850528739,3,0.0034482758620689655,0.0008173219872719782,1,0.2626751511584147,0.0034482758620689655
1390,youtube,2,5.66988092298052,2,0.0022988505747126436,0.0008169361646070746,1,0.37790078433444624,0.0022988505747126436
2222,fakenews,2,5.66988092298052,2,0.0022988505747126436,0.0008147621852154708,1,0.39825980842922687,0.0022988505747126436
1506,feeling,2,5.66988092298052,2,0.0022988505747126436,0.0008146961754041715,1,0.42804003293547277,0.0022988505747126436
3246,yesterday,2,5.66988092298052,2,0.0022988505747126436,0.0008142371592499602,1,0.36960828066472506,0.0022988505747126436
1317,peoples,2,5.66988092298052,2,0.0022988505747126436,0.0008134854155754202,1,0.37944421603549466,0.0022988505747126436
729,forever,2,5.66988092298052,2,0.0022988505747126436,0.0008125074198706826,1,0.36960828066472506,0.0022988505747126436
350,bench,2,5.66988092298052,2,0.0022988505747126436,0.0008118939830429082,1,0.4373803265827471,0.0022988505747126436
241,crisis,2,5.66988092298052,2,0.0022988505747126436,0.0008111650581109726,1,0.4161144627116883,0.0022988505747126436
683,sport,2,5.66988092298052,2,0.0022988505747126436,0.0008103789734079714,1,0.3645285623836743,0.0022988505747126436
3220,france,2,5.66988092298052,2,0.0022988505747126436,0.0008099636332888797,1,0.42891939638285803,0.0022988505747126436
234,proud,2,5.66988092298052,2,0.0022988505747126436,0.0008081336725722421,1,0.3837731256963163,0.0022988505747126436
3072,sex,1,6.075346031088684,2,0.0022988505747126436,0.0008081080940229428,2,0.7030540417999602,0.0011494252873563218
2884,screamqueenscrazyhester,1,6.075346031088684,1,0.0011494252873563218,0.0008076915024969173,1,0.702691607172318,0.0011494252873563218
1192,ukrainian,2,5.66988092298052,2,0.0022988505747126436,0.0008071604828126602,1,0.41689941530299734,0.0022988505747126436
289,smart,2,5.66988092298052,2,0.0022988505747126436,0.0008062825242486287,1,0.4259960876785755,0.0022988505747126436
1987,once,3,5.382198850528739,3,0.0034482758620689655,0.0008037229489266065,1,0.274897870238267,0.0034482758620689655
1529,national,2,5.66988092298052,2,0.0022988505747126436,0.0008033352476208877,1,0.3571582119970244,0.0022988505747126436
768,enjoy,3,5.382198850528739,3,0.0034482758620689655,0.0008029651506766568,1,0.27557368440841673,0.0034482758620689655
1550,champions,2,5.66988092298052,2,0.0022988505747126436,0.000801796721506318,1,0.3728828132800443,0.0022988505747126436
1928,issue,2,5.66988092298052,2,0.0022988505747126436,0.0008010485596918041,1,0.43054524947486855,0.0022988505747126436
2393,light,2,5.66988092298052,2,0.0022988505747126436,0.0008010151428374525,1,0.38238088287472494,0.0022988505747126436
1145,justice,2,5.66988092298052,2,0.0022988505747126436,0.0008006279984257975,1,0.3647551012599732,0.0022988505747126436
3745,spoiler,1,6.075346031088684,1,0.0011494252873563218,0.0007974131413087918,1,0.6937494329386489,0.0011494252873563218
1143,israeli,2,5.66988092298052,2,0.0022988505747126436,0.0007942647225955625,1,0.35921905128766884,0.0022988505747126436
1846,tried,2,5.66988092298052,2,0.0022988505747126436,0.0007942137294976791,1,0.4168722129121622,0.0022988505747126436
1170,wake,2,5.66988092298052,2,0.0022988505747126436,0.0007925702889528705,1,0.372476683252649,0.0022988505747126436
728,feels,2,5.66988092298052,2,0.0022988505747126436,0.0007921942822519588,1,0.3519358509364355,0.0022988505747126436
2828,brady,2,5.66988092298052,2,0.0022988505747126436,0.0007921243996122314,1,0.42202354956718124,0.0022988505747126436
909,crack,2,5.66988092298052,2,0.0022988505747126436,0.0007920204394700173,1,0.41398256882323525,0.0022988505747126436
545,2a,2,5.66988092298052,2,0.0022988505747126436,0.0007915503452361263,1,0.39207369621963406,0.0022988505747126436
36,stand,2,5.66988092298052,2,0.0022988505747126436,0.0007911404292764338,1,0.3911553877503293,0.0022988505747126436
2606,double,2,5.66988092298052,2,0.0022988505747126436,0.0007903475417402486,1,0.36048612408596586,0.0022988505747126436
891,venezuela,2,5.66988092298052,2,0.0022988505747126436,0.0007902470044150368,1,0.38273199193514085,0.0022988505747126436
3762,followers,1,6.075346031088684,1,0.0011494252873563218,0.0007901418826563054,1,0.6874234379109857,0.0011494252873563218
4,dad,2,5.66988092298052,2,0.0022988505747126436,0.0007889856873287541,1,0.3725764502059861,0.0022988505747126436
3787,die,2,5.66988092298052,2,0.0022988505747126436,0.0007884936480555722,1,0.3679987512666314,0.0022988505747126436
2976,jill,2,5.66988092298052,2,0.0022988505747126436,0.0007883539372512051,1,0.36548159898163,0.0022988505747126436
2140,friends,2,5.66988092298052,2,0.0022988505747126436,0.0007881910122620099,1,0.35862447350246723,0.0022988505747126436
2478,cute,2,5.66988092298052,2,0.0022988505747126436,0.0007880750129796981,1,0.35087615862359034,0.0022988505747126436
2970,markhttpstcouxoka4kjt1,1,6.075346031088684,1,0.0011494252873563218,0.0007876208799213858,1,0.6852301655316057,0.0011494252873563218
2381,jokes,2,5.66988092298052,2,0.0022988505747126436,0.0007876023977361403,1,0.4026397933515677,0.0022988505747126436
1931,magic,2,5.66988092298052,2,0.0022988505747126436,0.0007866203144282281,1,0.37790078433444624,0.0022988505747126436
2566,couples,2,5.66988092298052,2,0.0022988505747126436,0.0007855052519876386,1,0.387750975109968,0.0022988505747126436
3680,egg,2,5.66988092298052,2,0.0022988505747126436,0.0007851194270033916,1,0.34786258501241984,0.0022988505747126436
3923,leader,2,5.66988092298052,2,0.0022988505747126436,0.0007834629291227879,1,0.34488559769922666,0.0022988505747126436
1513,castro,2,5.66988092298052,2,0.0022988505747126436,0.0007830987438803744,1,0.42202354956718124,0.0022988505747126436
3713,makeup,1,6.075346031088684,2,0.0022988505747126436,0.000782597123889575,2,0.6808594977839303,0.0011494252873563218
1285,shruggers,1,6.075346031088684,1,0.0011494252873563218,0.0007794884110740136,1,0.6781549176343918,0.0011494252873563218
3078,theory,2,5.66988092298052,2,0.0022988505747126436,0.0007784761631238719,1,0.3983661134526059,0.0022988505747126436
1375,grind,1,6.075346031088684,1,0.0011494252873563218,0.0007783760460968479,1,0.6771871601042577,0.0011494252873563218
1376,match,1,6.075346031088684,1,0.0011494252873563218,0.0007783760460968479,1,0.6771871601042577,0.0011494252873563218
313,holy,2,5.66988092298052,2,0.0022988505747126436,0.0007774272011417299,1,0.3693896643983998,0.0022988505747126436
2771,startup,2,5.66988092298052,2,0.0022988505747126436,0.0007768337039070927,1,0.3495299889476155,0.0022988505747126436
1660,antitrump,2,5.66988092298052,2,0.0022988505747126436,0.0007760677813564714,1,0.3432145734150361,0.0022988505747126436
2422,2008,2,5.66988092298052,2,0.0022988505747126436,0.0007760114152811445,1,0.37726512073866214,0.0022988505747126436
2906,staff,2,5.66988092298052,2,0.0022988505747126436,0.0007750434042891123,1,0.3441566297992769,0.0022988505747126436
1168,sick,2,5.66988092298052,2,0.0022988505747126436,0.000774550184039875,1,0.372476683252649,0.0022988505747126436
2348,remember,2,5.66988092298052,2,0.0022988505747126436,0.0007737585829040558,1,0.3932029551527164,0.0022988505747126436
3484,3dprinting,2,5.66988092298052,2,0.0022988505747126436,0.0007732530543691538,1,0.4335236650617831,0.0022988505747126436
3447,speakupae,1,6.075346031088684,2,0.0022988505747126436,0.0007719050348141746,2,0.6715573802883319,0.0011494252873563218
3886,outfit,2,5.66988092298052,2,0.0022988505747126436,0.0007714746074620642,1,0.3460424314823072,0.0022988505747126436
3887,velvet,2,5.66988092298052,2,0.0022988505747126436,0.0007714746074620642,1,0.3460424314823072,0.0022988505747126436
3885,grahams,2,5.66988092298052,2,0.0022988505747126436,0.0007714746074620642,1,0.3460424314823072,0.0022988505747126436
1314,miamibookfair2016,2,5.66988092298052,2,0.0022988505747126436,0.0007700359452153472,1,0.34164317682223116,0.0022988505747126436
1499,driving,3,5.382198850528739,3,0.0034482758620689655,0.0007699812631268189,1,0.24984473099200777,0.0034482758620689655
1625,barcelona,2,5.66988092298052,2,0.0022988505747126436,0.0007697174360079101,1,0.36484177138572005,0.0022988505747126436
454,orange,2,5.66988092298052,2,0.0022988505747126436,0.0007686906814792468,1,0.36863677640250425,0.0022988505747126436
430,insult,2,5.66988092298052,2,0.0022988505747126436,0.0007666429771237821,1,0.3655143654877293,0.0022988505747126436
330,literally,2,5.66988092298052,2,0.0022988505747126436,0.0007661900150948847,1,0.41398256882323525,0.0022988505747126436
2340,bucks,2,5.66988092298052,2,0.0022988505747126436,0.0007633013411579978,1,0.3537526077781684,0.0022988505747126436
134,brilliant,2,5.66988092298052,2,0.0022988505747126436,0.0007629348037328358,1,0.4431918923316272,0.0022988505747126436
408,travel,2,5.66988092298052,2,0.0022988505747126436,0.0007620439107795496,1,0.34278204608718205,0.0022988505747126436
3225,istanbul,1,6.075346031088684,1,0.0011494252873563218,0.0007609321973279547,1,0.6620110116753206,0.0011494252873563218
2303,income,2,5.66988092298052,2,0.0022988505747126436,0.0007608574764475845,1,0.40651814008711273,0.0022988505747126436
693,socialism,2,5.66988092298052,2,0.0022988505747126436,0.000759906362496444,1,0.33279643455197516,0.0022988505747126436
2399,castros,2,5.66988092298052,2,0.0022988505747126436,0.0007597590060231694,1,0.3564781579862497,0.0022988505747126436
1957,material,2,5.66988092298052,2,0.0022988505747126436,0.0007594986298287299,1,0.38676779048054405,0.0022988505747126436
2180,miguel,2,5.66988092298052,2,0.0022988505747126436,0.0007594041943145258,1,0.3652279339317508,0.0022988505747126436
2704,legally,2,5.66988092298052,2,0.0022988505747126436,0.0007591299092066843,1,0.3354172564459712,0.0022988505747126436
584,market,2,5.66988092298052,2,0.0022988505747126436,0.0007587357236216639,1,0.3809831248759346,0.0022988505747126436
2253,education,2,5.66988092298052,2,0.0022988505747126436,0.0007585720567107526,1,0.3316355885184236,0.0022988505747126436
1534,italy,2,5.66988092298052,2,0.0022988505747126436,0.0007581636306878698,1,0.36434607549523945,0.0022988505747126436
1305,knows,2,5.66988092298052,2,0.0022988505747126436,0.0007569660717060769,1,0.39951329543570197,0.0022988505747126436
3932,playing,2,5.66988092298052,2,0.0022988505747126436,0.0007564891724201852,1,0.32935972339943753,0.0022988505747126436
682,romos,2,5.66988092298052,2,0.0022988505747126436,0.0007562209716425748,1,0.3645285623836743,0.0022988505747126436
28,protesting,2,5.66988092298052,2,0.0022988505747126436,0.000754959244304891,1,0.3314612299166706,0.0022988505747126436
2428,underground,2,5.66988092298052,2,0.0022988505747126436,0.0007548656404382094,1,0.39696085135322806,0.0022988505747126436
2427,railroad,2,5.66988092298052,2,0.0022988505747126436,0.0007548656404382094,1,0.39696085135322806,0.0022988505747126436
2777,chris,2,5.66988092298052,2,0.0022988505747126436,0.0007544514305729787,1,0.3563507957255523,0.0022988505747126436
2702,blonde,2,5.66988092298052,2,0.0022988505747126436,0.0007543262272341641,1,0.33123805312987864,0.0022988505747126436
2897,sounds,2,5.66988092298052,2,0.0022988505747126436,0.000753754098544427,1,0.3807172501227298,0.0022988505747126436
1336,major,2,5.66988092298052,2,0.0022988505747126436,0.0007526055691801437,1,0.3375847530849406,0.0022988505747126436
1171,acting,2,5.66988092298052,2,0.0022988505747126436,0.0007524680621257468,1,0.3354172564459712,0.0022988505747126436
1777,share,2,5.66988092298052,2,0.0022988505747126436,0.0007481567024164442,1,0.3600960488383148,0.0022988505747126436
3194,masterpiece,2,5.66988092298052,2,0.0022988505747126436,0.0007479820800331902,1,0.3507224607559364,0.0022988505747126436
493,mannequin,2,5.66988092298052,2,0.0022988505747126436,0.0007470927087469742,1,0.35902066447473063,0.0022988505747126436
1584,absolutely,2,5.66988092298052,2,0.0022988505747126436,0.0007470349840955655,1,0.3503644825524572,0.0022988505747126436
613,texas,2,5.66988092298052,2,0.0022988505747126436,0.0007462371658557859,1,0.3505827548539791,0.0022988505747126436
2877,losing,2,5.66988092298052,2,0.0022988505747126436,0.0007459716575005942,1,0.4130460569902484,0.0022988505747126436
1687,till,2,5.66988092298052,2,0.0022988505747126436,0.0007454562055182735,1,0.3537526077781684,0.0022988505747126436
1138,trade,2,5.66988092298052,2,0.0022988505747126436,0.0007453531609070447,1,0.33709761123659715,0.0022988505747126436
736,fit,2,5.66988092298052,2,0.0022988505747126436,0.0007450765884991667,1,0.3519358509364355,0.0022988505747126436
2392,darkness,2,5.66988092298052,2,0.0022988505747126436,0.0007450558154460917,1,0.38238088287472494,0.0022988505747126436
2367,talking,2,5.66988092298052,2,0.0022988505747126436,0.0007441835547057172,1,0.34123320844642197,0.0022988505747126436
74,tell,2,5.66988092298052,2,0.0022988505747126436,0.0007441376244294403,1,0.3652279339317508,0.0022988505747126436
3568,legitdraintheswamp,1,6.075346031088684,1,0.0011494252873563218,0.000744023789848654,1,0.647300697168329,0.0011494252873563218
1714,effort,2,5.66988092298052,2,0.0022988505747126436,0.0007438798120279117,1,0.32678911003736477,0.0022988505747126436
2063,excellent,2,5.66988092298052,2,0.0022988505747126436,0.0007426639427131031,1,0.32514047700968873,0.0022988505747126436
2051,especially,2,5.66988092298052,2,0.0022988505747126436,0.0007421472531491585,1,0.351726624679005,0.0022988505747126436
2497,farright,2,5.66988092298052,2,0.0022988505747126436,0.0007420609442306322,1,0.37573153145856736,0.0022988505747126436
1492,kansas,2,5.66988092298052,2,0.0022988505747126436,0.0007417428137090402,1,0.3638566443242908,0.0022988505747126436
2250,winning,2,5.66988092298052,2,0.0022988505747126436,0.000740543038575486,1,0.3628128399580986,0.0022988505747126436
1200,later,2,5.66988092298052,2,0.0022988505747126436,0.0007403515378377982,1,0.36614003658652505,0.0022988505747126436
1335,failure,2,5.66988092298052,2,0.0022988505747126436,0.0007400459064391572,1,0.3266578465002824,0.0022988505747126436
56,pussy,2,5.66988092298052,2,0.0022988505747126436,0.0007397694362809749,1,0.36828639174623323,0.0022988505747126436
742,dun,1,6.075346031088684,2,0.0022988505747126436,0.0007391341956993521,2,0.6430467502584364,0.0011494252873563218
2680,sweet,2,5.66988092298052,2,0.0022988505747126436,0.0007388613086352226,1,0.3693504519173501,0.0022988505747126436
2721,valley,2,5.66988092298052,2,0.0022988505747126436,0.000738061848333117,1,0.3774999570824441,0.0022988505747126436
271,comfortable,2,5.66988092298052,2,0.0022988505747126436,0.0007379911901544334,1,0.3420474845589373,0.0022988505747126436
1184,january,2,5.66988092298052,2,0.0022988505747126436,0.0007376819255797408,1,0.35690284091319885,0.0022988505747126436
2487,safe,2,5.66988092298052,2,0.0022988505747126436,0.0007376596395396017,1,0.334674822747225,0.0022988505747126436
3757,deserve,1,6.075346031088684,1,0.0011494252873563218,0.0007373866065481532,1,0.6415263476968933,0.0011494252873563218
2186,votes,2,5.66988092298052,2,0.0022988505747126436,0.0007366362472617276,1,0.33430152812947733,0.0022988505747126436
3300,computers,2,5.66988092298052,2,0.0022988505747126436,0.0007365354387864313,1,0.3412141474569614,0.0022988505747126436
2036,goal,2,5.66988092298052,2,0.0022988505747126436,0.0007346686225573929,1,0.40651814008711273,0.0022988505747126436
306,eps,2,5.66988092298052,2,0.0022988505747126436,0.0007342485233714403,1,0.3552821948343866,0.0022988505747126436
1438,living,2,5.66988092298052,2,0.0022988505747126436,0.0007336618933637314,1,0.3741171869119206,0.0022988505747126436
1525,wikileaks,2,5.66988092298052,2,0.0022988505747126436,0.0007335106188097078,1,0.34915990372286,0.0022988505747126436
1996,played,2,5.66988092298052,2,0.0022988505747126436,0.0007334454833914744,1,0.36735130945494665,0.0022988505747126436
1779,grows,2,5.66988092298052,2,0.0022988505747126436,0.0007307370007783354,1,0.33709761123659715,0.0022988505747126436
3535,mccoskrie,1,6.075346031088684,1,0.0011494252873563218,0.0007304932025783294,1,0.6355290862431465,0.0011494252873563218
2357,resources,2,5.66988092298052,2,0.0022988505747126436,0.0007300775190753338,1,0.3412141474569614,0.0022988505747126436
2600,evil,2,5.66988092298052,2,0.0022988505747126436,0.0007298668389417791,1,0.35184068602462326,0.0022988505747126436
2666,beautiful,2,5.66988092298052,2,0.0022988505747126436,0.0007294238813734268,1,0.35271376182911596,0.0022988505747126436
1568,info,2,5.66988092298052,2,0.0022988505747126436,0.000729198834626994,1,0.3346995555973482,0.0022988505747126436
3842,ejected,1,6.075346031088684,3,0.0034482758620689655,0.0007278409591559459,3,0.6332216344656729,0.0011494252873563218
2389,open,2,5.66988092298052,2,0.0022988505747126436,0.0007274829777635558,1,0.3387780478827404,0.0022988505747126436
220,gifts,2,5.66988092298052,2,0.0022988505747126436,0.0007268133092636393,1,0.37691481642781094,0.0022988505747126436
2148,30,2,5.66988092298052,2,0.0022988505747126436,0.0007263487459925223,1,0.3693896643983998,0.0022988505747126436
1109,mouth,2,5.66988092298052,2,0.0022988505747126436,0.0007262587049748245,1,0.442386827922767,0.0022988505747126436
1548,super,2,5.66988092298052,2,0.0022988505747126436,0.0007252696593907708,1,0.38790223963355075,0.0022988505747126436
2211,league,2,5.66988092298052,2,0.0022988505747126436,0.0007251366960614741,1,0.32468033443045236,0.0022988505747126436
3089,pic,2,5.66988092298052,2,0.0022988505747126436,0.0007247830614164247,1,0.36614003658652505,0.0022988505747126436
2271,aint,2,5.66988092298052,2,0.0022988505747126436,0.000724429134185688,1,0.360020631845902,0.0022988505747126436
2489,buy,2,5.66988092298052,2,0.0022988505747126436,0.0007231284714302339,1,0.33384123205443644,0.0022988505747126436
3180,lack,2,5.66988092298052,2,0.0022988505747126436,0.0007225438724430129,1,0.33964536312505855,0.0022988505747126436
1163,radio,2,5.66988092298052,2,0.0022988505747126436,0.0007215469124689888,1,0.3142989464226639,0.0022988505747126436
759,humanly,2,5.66988092298052,2,0.0022988505747126436,0.0007213127553953229,1,0.35875356165438704,0.0022988505747126436
735,color,2,5.66988092298052,2,0.0022988505747126436,0.0007212860163077221,1,0.33123805312987864,0.0022988505747126436
1037,yearhello,1,6.075346031088684,1,0.0011494252873563218,0.0007201905436526453,1,0.6265657729778014,0.0011494252873563218
3608,ryuji,1,6.075346031088684,2,0.0022988505747126436,0.0007197546515548195,2,0.6261865468526929,0.0011494252873563218
2533,dress,2,5.66988092298052,2,0.0022988505747126436,0.0007188646062488825,1,0.3460424314823072,0.0022988505747126436
336,past,2,5.66988092298052,2,0.0022988505747126436,0.000718596775304943,1,0.3725764502059861,0.0022988505747126436
332,nonstop,2,5.66988092298052,2,0.0022988505747126436,0.000718596775304943,1,0.3725764502059861,0.0022988505747126436
1262,responds,2,5.66988092298052,2,0.0022988505747126436,0.0007183765516832387,1,0.3316039170190519,0.0022988505747126436
3267,nicolas,2,5.66988092298052,2,0.0022988505747126436,0.0007182387478600802,1,0.3663131682581076,0.0022988505747126436
195,doctor,2,5.66988092298052,2,0.0022988505747126436,0.0007181831138722026,1,0.33149758163028337,0.0022988505747126436
1836,2nd,2,5.66988092298052,2,0.0022988505747126436,0.0007178716036475682,1,0.3396678608322087,0.0022988505747126436
2102,cancer,2,5.66988092298052,2,0.0022988505747126436,0.0007170613617143718,1,0.3472294686501669,0.0022988505747126436
2486,reroute,2,5.66988092298052,2,0.0022988505747126436,0.0007170067710777853,1,0.31670682718544474,0.0022988505747126436
318,racism,2,5.66988092298052,2,0.0022988505747126436,0.0007168722158394828,1,0.31670682718544474,0.0022988505747126436
2630,done,2,5.66988092298052,2,0.0022988505747126436,0.0007158047178529618,1,0.37056023427360163,0.0022988505747126436
1927,guest,2,5.66988092298052,2,0.0022988505747126436,0.000715767578370751,1,0.3563507957255523,0.0022988505747126436
1557,usa,2,5.66988092298052,2,0.0022988505747126436,0.0007155761744430401,1,0.3436826555267511,0.0022988505747126436
1281,morning,2,5.66988092298052,2,0.0022988505747126436,0.0007155169015755554,1,0.3197572167026092,0.0022988505747126436
679,takes,2,5.66988092298052,2,0.0022988505747126436,0.0007153857577253513,1,0.3243523853708544,0.0022988505747126436
200,reputation,2,5.66988092298052,2,0.0022988505747126436,0.0007142995921396367,1,0.33149758163028337,0.0022988505747126436
612,rules,2,5.66988092298052,2,0.0022988505747126436,0.0007131543044552435,1,0.3505827548539791,0.0022988505747126436
2737,bitches,2,5.66988092298052,2,0.0022988505747126436,0.0007120306382233191,1,0.32134239998857234,0.0022988505747126436
1013,approved,2,5.66988092298052,2,0.0022988505747126436,0.0007118678398948441,1,0.35083133455987753,0.0022988505747126436
923,piss,2,5.66988092298052,2,0.0022988505747126436,0.0007104628872215685,1,0.3247741046826695,0.0022988505747126436
3953,sexiest,1,6.075346031088684,1,0.0011494252873563218,0.0007100717278003523,1,0.6177624031863065,0.0011494252873563218
1757,nobody,2,5.66988092298052,2,0.0022988505747126436,0.0007099311186988874,1,0.36735130945494665,0.0022988505747126436
3067,accept,2,5.66988092298052,2,0.0022988505747126436,0.0007098504764241024,1,0.35875356165438704,0.0022988505747126436
721,worst,2,5.66988092298052,2,0.0022988505747126436,0.000709781974303796,1,0.32103665885494387,0.0022988505747126436
3165,democratic,2,5.66988092298052,2,0.0022988505747126436,0.000709097385515209,1,0.31699428192482265,0.0022988505747126436
2075,ect,2,5.66988092298052,2,0.0022988505747126436,0.0007090125346357608,1,0.3283221008199311,0.0022988505747126436
1870,pay,2,5.66988092298052,2,0.0022988505747126436,0.0007088076935150178,1,0.3317751916025919,0.0022988505747126436
2424,three,2,5.66988092298052,2,0.0022988505747126436,0.0007078799231007472,1,0.31799072254171645,0.0022988505747126436
2468,small,2,5.66988092298052,2,0.0022988505747126436,0.0007078198957850473,1,0.34164317682223116,0.0022988505747126436
2267,uncrc,1,6.075346031088684,2,0.0022988505747126436,0.0007072918355651345,2,0.615343896941667,0.0011494252873563218
2177,dash,2,5.66988092298052,2,0.0022988505747126436,0.0007062287342811548,1,0.31896528370271804,0.0022988505747126436
2237,tickets,2,5.66988092298052,2,0.0022988505747126436,0.0007059785113122673,1,0.32932087050049696,0.0022988505747126436
2238,visit,2,5.66988092298052,2,0.0022988505747126436,0.0007059785113122673,1,0.32932087050049696,0.0022988505747126436
1455,massive,2,5.66988092298052,2,0.0022988505747126436,0.0007057844061530893,1,0.3462798615672512,0.0022988505747126436
898,taking,2,5.66988092298052,2,0.0022988505747126436,0.0007057478468515574,1,0.33285336470585003,0.0022988505747126436
1469,fake,2,5.66988092298052,2,0.0022988505747126436,0.0007050969684265174,1,0.3105832927082328,0.0022988505747126436
1395,saudi,2,5.66988092298052,2,0.0022988505747126436,0.0007050925262702181,1,0.31777049227293075,0.0022988505747126436
1945,ukraine,2,5.66988092298052,2,0.0022988505747126436,0.0007043196296720888,1,0.3198016482417009,0.0022988505747126436
3261,humans,2,5.66988092298052,2,0.0022988505747126436,0.0007038755222818594,1,0.33998739584423876,0.0022988505747126436
756,behind,2,5.66988092298052,2,0.0022988505747126436,0.0007034518493730803,1,0.3432145734150361,0.0022988505747126436
2235,cast,2,5.66988092298052,2,0.0022988505747126436,0.0007025355005359337,1,0.32932087050049696,0.0022988505747126436
2384,active,2,5.66988092298052,2,0.0022988505747126436,0.0007024441663176735,1,0.31699428192482265,0.0022988505747126436
3890,association,2,5.66988092298052,2,0.0022988505747126436,0.0007020938602760909,1,0.34164317682223116,0.0022988505747126436
1579,honest,2,5.66988092298052,2,0.0022988505747126436,0.0007015364765863888,1,0.32134239998857234,0.0022988505747126436
1228,participation,2,5.66988092298052,2,0.0022988505747126436,0.0006999726676320025,1,0.3311434614908473,0.0022988505747126436
1607,parallel,2,5.66988092298052,2,0.0022988505747126436,0.0006998335995914994,1,0.32678911003736477,0.0022988505747126436
